,LAT_LONG_YEAR,TAR_COUNT,LAT,LONG,YEAR,LAT_LONG,DAU_CODE,DAU_YEAR,DAU_NAME,APPLIED_WATER_ACRE,PRECIP_AF_ACRE,MEAN_TEMPC,RICE_PERCENT_DAU,DEV_HIGH_PERCENT_DAU,DEV_LOW_PERCENT_DAU,DEV_MED_PERCENT_DAU,DEV_OPEN_PERCENT_DAU,DEV_TOTAL_PERCENT_DAU,OPENWATER_PERCENT_DAU,WETLAND_PERCENT_DAU,DAU_CENTER_LAT,DAU_CENTER_LONG,AG2010,AG_TOTAL_PERCENT_DAU2015,SD,CV,PIP_QNX_COUNT,ERY_COUNT,THR_COUNT,STG_COUNT,PIP_QNX_SD,ERY_SD,THR_SD,STG_SD,PIP_QNX_CV,ERY_CV,THR_CV,STG_CV,CX_OTHER_COUNT,CX_OTHER_SD,CX_OTHER_CV
780,33.926126_-117.52701_2007,7.894736842,33.926126,-117.52701,2007,33.926126_-117.52701,98,98_2007,Riverside North,0.140796972,0.22541292,21.07956155,0,1.253670017,14.42197793,13.80706369,15.47440697,44.95711861,0.712816283,1.020573764,33.88252475,-117.3919649,1.293492124,16.06453558,8.123318539,102.8953682,14.78947368,5.473684211,0.631578947,0.631578947,19.62022468,5.41980341,2.521254677,0.895080773,132.6634409,99.01563923,399.1986572,141.7211224,21.52631579,21.52096761,99.97515515
781,33.926126_-117.52701_2009,6.346153846,33.926126,-117.52701,2009,33.926126_-117.52701,98,98_2009,Riverside North,0.110982486,0.643758917,21.33730409,0,1.253670017,14.42197793,13.80706369,15.47440697,44.95711861,0.712816283,1.020573764,33.88252475,-117.3919649,1.293492124,16.06453558,5.952762772,93.80111034,1.807692308,141.9230769,0.153846154,3.115384615,2.530126175,86.96846466,0.612686392,4.598494737,139.9644267,61.27859299,398.246155,147.6060039,147,89.84520021,61.11918381
782,33.926126_-117.52701_2010,7.7,33.926126,-117.52701,2010,33.926126_-117.52701,98,98_2010,Riverside North,0.087372032,1.289678784,19.8877052,0,1.253670017,14.42197793,13.80706369,15.47440697,44.95711861,0.712816283,1.020573764,33.88252475,-117.3919649,1.293492124,16.06453558,6.634087059,86.1569748,5.7,79.6,0,6.6,5.100108931,68.64595157,0,6.432556084,89.47559529,86.23863262,,97.46297097,91.9,70.97800911,77.23395986
783,33.926371_-117.52768_2009,2.961538462,33.926371,-117.52768,2009,33.926371_-117.52768,98,98_2009,Riverside North,0.110982486,0.643758917,21.33730409,0,1.253670017,14.42197793,13.80706369,15.47440697,44.95711861,0.712816283,1.020573764,33.88252475,-117.3919649,1.293492124,16.06453558,3.649446744,123.2280719,1.538461538,26.19230769,0,1.423076923,1.923138461,22.02910662,0,2.100915551,125.0039999,84.10525288,,147.6319036,29.15384615,22.32790596,76.58648483
784,33.926581_-117.56942_2009,13.11538462,33.926581,-117.56942,2009,33.926581_-117.56942,98,98_2009,Riverside North,0.110982486,0.643758917,21.33730409,0,1.253670017,14.42197793,13.80706369,15.47440697,44.95711861,0.712816283,1.020573764,33.88252475,-117.3919649,1.293492124,16.06453558,19.45523461,148.3390322,3.346153846,195.4615385,1,2.807692308,4.213713874,292.9816692,2.62297541,4.849900871,125.9270813,149.8922353,262.297541,172.7361954,202.6153846,293.7276394,144.9680832
785,33.926581_-117.56942_2010,10.27586207,33.926581,-117.56942,2010,33.926581_-117.56942,98,98_2010,Riverside North,0.087372032,1.289678784,19.8877052,0,1.253670017,14.42197793,13.80706369,15.47440697,44.95711861,0.712816283,1.020573764,33.88252475,-117.3919649,1.293492124,16.06453558,8.463773862,82.36558455,1.413793103,218.9655172,0.206896552,3.275862069,2.130010754,451.4235011,0.773642144,3.452706513,150.6592972,206.1619139,373.9270364,105.3984093,223.862069,450.6803368,201.3205448
786,33.927778_-118.426944_2002,0.03125,33.927778,-118.426944,2002,33.927778_-118.426944,89,89_2002,Coastal,0.008095927,0.457709856,18.88965972,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.176776695,565.6854249,9.96875,0,0,0,10.92048792,0,0,0,109.5472143,,,,9.96875,10.92048792,109.5472143
787,33.927778_-118.426944_2003,0.058823529,33.927778,-118.426944,2003,33.927778_-118.426944,89,89_2003,Coastal,0.003583364,1.231155883,19.50888893,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.238832574,406.015378,12.5,0,0,0.029411765,18.63240904,0,0,0.171498585,149.0592723,,,583.0951895,12.52941176,18.61936967,148.6052978
788,33.927778_-118.426944_2004,0,33.927778,-118.426944,2004,33.927778_-118.426944,89,89_2004,Coastal,0.005637199,1.062444071,19.71077782,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0,0,31.11764706,0,0,0.029411765,48.55847129,0,0,0.171498585,156.0480174,,,583.0951895,31.14705882,48.60236455,156.0415859
789,33.927778_-118.426944_2005,0.228571429,33.927778,-118.426944,2005,33.927778_-118.426944,89,89_2005,Coastal,0.005063306,2.31826386,19.42553474,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.645605702,282.4524942,37.62857143,0,0,0.114285714,47.3721721,0,0,0.529785116,125.8941552,,,463.5619763,37.74285714,47.49262658,125.8320916
790,33.927778_-118.426944_2006,0.028571429,33.927778,-118.426944,2006,33.927778_-118.426944,89,89_2006,Coastal,0.00366733,0.874042832,20.38661805,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.169030851,591.6079694,5.8,0,0,0,11.68911007,0,0,0,201.5363804,,,,5.8,11.68911007,201.5363804
791,33.927778_-118.426944_2007,0.057142857,33.927778,-118.426944,2007,33.927778_-118.426944,89,89_2007,Coastal,0.007185587,0.308225596,20.01806251,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.235504108,412.13219,6.457142857,0,0,0,11.10204766,0,0,0,171.9343664,,,,6.457142857,11.10204766,171.9343664
792,33.927778_-118.426944_2008,0.114285714,33.927778,-118.426944,2008,33.927778_-118.426944,89,89_2008,Coastal,0.00600709,1.015012578,20.66498606,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.471008216,412.13219,7.8,0,0,0,12.31641659,0,0,0,157.9027768,,,,7.8,12.31641659,157.9027768
793,33.927778_-118.426944_2009,0,33.927778,-118.426944,2009,33.927778_-118.426944,89,89_2009,Coastal,0.00558131,0.731163271,19.99371526,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0,0,2.382352941,0,0,0,3.915893844,0,0,0,164.3708527,,,,2.382352941,3.915893844,164.3708527
794,33.927778_-118.426944_2010,0,33.927778,-118.426944,2010,33.927778_-118.426944,89,89_2010,Coastal,0.004769806,1.431626248,18.84091663,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0,0,3.857142857,0,0,0,5.729915599,0,0,0,148.5533674,,,,3.857142857,5.729915599,148.5533674
795,33.927778_-118.427222_2005,0.4,33.927778,-118.427222,2005,33.927778_-118.427222,89,89_2005,Coastal,0.005063306,2.31826386,19.42553474,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.847140519,211.7851297,44.97142857,0,0,0.085714286,49.42224179,0,0,0.373491363,109.8969798,,,435.7399236,45.05714286,49.51585774,109.8956893
796,33.927778_-118.427222_2006,0.2,33.927778,-118.427222,2006,33.927778_-118.427222,89,89_2006,Coastal,0.00366733,0.874042832,20.38661805,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.472788972,236.3944859,12.91428571,0,0,0,15.7785622,0,0,0,122.1791321,,,,12.91428571,15.7785622,122.1791321
797,33.927778_-118.427222_2007,0.2,33.927778,-118.427222,2007,33.927778_-118.427222,89,89_2007,Coastal,0.007185587,0.308225596,20.01806251,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.867721831,433.8609156,8.257142857,0.028571429,0,0,14.81522043,0.169030851,0,0,179.4230848,591.6079783,,,8.285714286,14.81765924,178.8338184
798,33.927778_-118.427222_2008,0.6,33.927778,-118.427222,2008,33.927778_-118.427222,89,89_2008,Coastal,0.00600709,1.015012578,20.66498606,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,1.397476718,232.9127863,4.857142857,0.514285714,0,0,10.13480566,3.042555317,0,0,208.6577635,591.6079783,,,5.371428571,10.3357908,192.4216372
799,33.927778_-118.427222_2009,0.058823529,33.927778,-118.427222,2009,33.927778_-118.427222,89,89_2009,Coastal,0.00558131,0.731163271,19.99371526,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.238832574,406.015378,14.55882353,0.029411765,0,0.058823529,13.62304459,0.171498585,0,0.34299717,93.57242752,583.0951895,,583.0951895,14.64705882,13.85396203,94.58528291
800,33.927778_-118.427222_2010,0.285714286,33.927778,-118.427222,2010,33.927778_-118.427222,89,89_2010,Coastal,0.004769806,1.431626248,18.84091663,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.572478028,200.3673096,13.85714286,0.057142857,0,0,16.83334027,0.338061702,0,0,121.4777133,591.6079783,,,13.91428571,16.80226075,120.7554674
801,33.929722_-118.426944_2002,0.029411765,33.929722,-118.426944,2002,33.929722_-118.426944,89,89_2002,Coastal,0.008095927,0.457709856,18.88965972,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.171498585,583.0951837,7.5,0,0,0.029411765,7.62869384,0,0,0.171498585,101.7159179,,,583.0951895,7.529411765,7.608748131,101.0536861
802,33.929722_-118.426944_2003,0.176470588,33.929722,-118.426944,2003,33.929722_-118.426944,89,89_2003,Coastal,0.003583364,1.231155883,19.50888893,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.458626952,259.8886064,23.94117647,0,0,0,31.10582249,0,0,0,129.9260399,,,,23.94117647,31.10582249,129.9260399
803,33.929722_-118.426944_2004,0,33.929722,-118.426944,2004,33.929722_-118.426944,89,89_2004,Coastal,0.005637199,1.062444071,19.71077782,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0,0,55.14705882,0,0,0,70.61252887,0,0,0,128.0440524,,,,55.14705882,70.61252887,128.0440524
804,33.929722_-118.426944_2005,0.303030303,33.929722,-118.426944,2005,33.929722_-118.426944,89,89_2005,Coastal,0.005063306,2.31826386,19.42553474,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.809507894,267.137605,37.45454545,0,0,0.181818182,38.93993043,0,0,0.882274952,103.9658337,,,485.2512236,37.63636364,39.34130954,104.5300495
805,33.929722_-118.426944_2006,0.142857143,33.929722,-118.426944,2006,33.929722_-118.426944,89,89_2006,Coastal,0.00366733,0.874042832,20.38661805,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.355035801,248.5250606,11.68571429,0,0,0,21.81441972,0,0,0,186.6759633,,,,11.68571429,21.81441972,186.6759633
806,33.929722_-118.426944_2007,0.142857143,33.929722,-118.426944,2007,33.929722_-118.426944,89,89_2007,Coastal,0.007185587,0.308225596,20.01806251,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.429969708,300.9787951,16.51428571,0,0,0,25.17394945,0,0,0,152.4374102,,,,16.51428571,25.17394945,152.4374102
807,33.929722_-118.426944_2008,0,33.929722,-118.426944,2008,33.929722_-118.426944,89,89_2008,Coastal,0.00600709,1.015012578,20.66498606,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0,0,1.171428571,0,0,0,2.74917864,0,0,0,234.6859814,,,,1.171428571,2.74917864,234.6859814
808,33.929722_-118.426944_2009,0.029411765,33.929722,-118.426944,2009,33.929722_-118.426944,89,89_2009,Coastal,0.00558131,0.731163271,19.99371526,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.171498585,583.0951837,2.823529412,0,0,0,3.638769258,0,0,0,128.8730779,,,,2.823529412,3.638769258,128.8730779
809,33.929722_-118.426944_2010,0,33.929722,-118.426944,2010,33.929722_-118.426944,89,89_2010,Coastal,0.004769806,1.431626248,18.84091663,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0,0,6.742857143,0,0,0,9.777954968,0,0,0,145.012044,,,,6.742857143,9.777954968,145.012044
810,33.929763_-117.577017_2007,0.625,33.929763,-117.577017,2007,33.929763_-117.577017,98,98_2007,Riverside North,0.140796972,0.22541292,21.07956155,0,1.253670017,14.42197793,13.80706369,15.47440697,44.95711861,0.712816283,1.020573764,33.88252475,-117.3919649,1.293492124,16.06453558,0.957427108,153.1883372,3.6875,3.25,0.1875,0.6875,3.400367627,7.085195834,0.543905629,1.662077014,92.21335938,218.0060256,290.0830022,241.7566566,7.8125,8.479141073,108.5330057
811,33.93_-118.4275_1998,23.86486486,33.93,-118.4275,1998,33.93_-118.4275,89,89_1998,Coastal,0.005847643,2.569220192,19.44153471,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,78.96348036,330.8775509,23.10810811,0,0,0.027027027,29.22497389,0,0,0.164398987,126.4706473,,,608.276253,23.13513514,29.22248199,126.3121301
812,33.93_-118.4275_1999,0.4,33.93,-118.4275,1999,33.93_-118.4275,89,89_1999,Coastal,0.006915495,0.626308664,18.84475697,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,1.132589343,283.1473358,15.83333333,0,0,0.066666667,18.32293331,0,0,0.253708132,115.7237893,,,380.5621976,15.9,18.34412431,115.371851
813,33.93_-118.4275_2000,0.454545455,33.93,-118.4275,2000,33.93_-118.4275,89,89_2000,Coastal,0.007284098,0.983203354,19.55515975,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.971175483,213.658606,18.39393939,0.121212121,0,0.060606061,18.62280087,0.696310624,0,0.242305842,101.2442222,574.4562647,,399.8046398,18.57575758,18.45438685,99.34661762
814,33.93_-118.4275_2001,0,33.93,-118.4275,2001,33.93_-118.4275,89,89_2001,Coastal,0.005538326,1.353932274,19.12208336,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0,0,17.79411765,0,0,0,63.58233956,0,0,0,357.3222388,,,,17.79411765,63.58233956,357.3222388
815,33.93_-118.4275_2002,0.2,33.93,-118.4275,2002,33.93_-118.4275,89,89_2002,Coastal,0.008095927,0.457709856,18.88965972,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.867721831,433.8609156,11.05714286,0,0,0,11.62133651,0,0,0,105.1025265,,,,11.05714286,11.62133651,105.1025265
816,33.93_-118.4275_2003,0.235294118,33.93,-118.4275,2003,33.93_-118.4275,89,89_2003,Coastal,0.003583364,1.231155883,19.50888893,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.553710543,235.3269804,12.94117647,0,0,0,20.09513913,0,0,0,155.2806206,,,,12.94117647,20.09513913,155.2806206
817,33.93_-118.4275_2004,0.117647059,33.93,-118.4275,2004,33.93_-118.4275,89,89_2004,Coastal,0.005637199,1.062444071,19.71077782,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.409338408,347.9376463,31.73529412,0,0,0,37.97551749,0,0,0,119.6633545,,,,31.73529412,37.97551749,119.6633545
818,33.93_-118.4275_2005,0.628571429,33.93,-118.4275,2005,33.93_-118.4275,89,89_2005,Coastal,0.005063306,2.31826386,19.42553474,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,1.373824937,218.563058,29.4,0,0,0.057142857,36.3416792,0,0,0.235504108,123.6111537,,,412.132189,29.45714286,36.32560502,123.3167969
819,33.93_-118.4275_2006,0.294117647,33.93,-118.4275,2006,33.93_-118.4275,89,89_2006,Coastal,0.00366733,0.874042832,20.38661805,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.718981256,244.4536271,8.235294118,0,0,0.029411765,13.33952619,0,0,0.171498585,161.9799609,,,583.0951895,8.264705882,13.46670152,162.942296
820,33.93_-118.4275_2007,0.285714286,33.93,-118.4275,2007,33.93_-118.4275,89,89_2007,Coastal,0.007185587,0.308225596,20.01806251,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.788573864,276.0008522,8.342857143,0,0,0,16.22986147,0,0,0,194.5360108,,,,8.342857143,16.22986147,194.5360108
821,33.93_-118.4275_2008,0.857142857,33.93,-118.4275,2008,33.93_-118.4275,89,89_2008,Coastal,0.00600709,1.015012578,20.66498606,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,2.116362823,246.908996,13.22857143,0,0,0,25.74317238,0,0,0,194.602815,,,,13.22857143,25.74317238,194.602815
822,33.93_-118.4275_2009,0.205882353,33.93,-118.4275,2009,33.93_-118.4275,89,89_2009,Coastal,0.00558131,0.731163271,19.99371526,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.591833912,287.4621859,19.91176471,0.029411765,0,0,18.20816941,0.171498585,0,0,91.44427767,583.0951895,,,19.94117647,18.17914419,91.16384991
823,33.93_-118.4275_2010,0.2,33.93,-118.4275,2010,33.93_-118.4275,89,89_2010,Coastal,0.004769806,1.431626248,18.84091663,0,23.92203559,11.84456746,46.08242907,8.403494327,90.25252645,0.131718199,0.065609894,33.94551872,-118.2648741,0.007751536,0.545065552,0.584103134,292.0515668,16.45714286,0,0,0,17.68073537,0,0,0,107.435024,,,,16.45714286,17.68073537,107.435024
824,33.930068_-117.581805_2007,10.75,33.930068,-117.581805,2007,33.930068_-117.581805,98,98_2007,Riverside North,0.140796972,0.22541292,21.07956155,0,1.253670017,14.42197793,13.80706369,15.47440697,44.95711861,0.712816283,1.020573764,33.88252475,-117.3919649,1.293492124,16.06453558,23.40988525,217.7663744,1.416666667,2.083333333,0.416666667,3.166666667,1.928651594,2.678477632,1.164500153,7.517655985,136.1401125,128.5669263,279.4800367,237.3996627,7.083333333,9.510361176,134.2639225
825,33.934444_-117.6725_2006,0.25,33.934444,-117.6725,2006,33.934444_-117.6725,100,100_2006,San Bernardino,0.077859815,1.485342053,18.69906252,0,1.373356982,12.04549458,13.25729379,9.743211907,36.41935726,0.347732483,0.115061002,34.14519394,-117.27804,0.359371484,5.080295155,0.87988269,351.9530761,1,0,0,0.15625,1.646109784,0,0,0.368902033,164.6109784,,,236.0973009,1.15625,1.74336299,150.7773397
826,33.934444_-117.6725_2007,0.285714286,33.934444,-117.6725,2007,33.934444_-117.6725,100,100_2007,San Bernardino,0.084729561,0.497379242,18.65842446,0,1.373356982,12.04549458,13.25729379,9.743211907,36.41935726,0.347732483,0.115061002,34.14519394,-117.27804,0.359371484,5.080295155,0.572478028,200.3673096,2.714285714,0,0,0.142857143,5.216328597,0,0,0.355035801,192.1805273,,,248.5250609,2.857142857,5.275597859,184.6459251
827,33.934444_-117.6725_2008,3.323529412,33.934444,-117.6725,2008,33.934444_-117.6725,100,100_2008,San Bernardino,0.073397085,1.754600959,19.16656684,0,1.373356982,12.04549458,13.25729379,9.743211907,36.41935726,0.347732483,0.115061002,34.14519394,-117.27804,0.359371484,5.080295155,4.124726534,124.1068161,15,0,0,0.5,28.41361176,0,0,1.05169416,189.4240784,,,210.338832,15.5,28.84992516,186.1285494
828,33.934444_-117.6725_2009,3.733333333,33.934444,-117.6725,2009,33.934444_-117.6725,100,100_2009,San Bernardino,0.070619646,1.16923091,18.58228302,0,1.373356982,12.04549458,13.25729379,9.743211907,36.41935726,0.347732483,0.115061002,34.14519394,-117.27804,0.359371484,5.080295155,6.501635515,174.1509513,4.966666667,0.2,0,0.466666667,10.77827743,0.8051558,0,1.105888107,217.0122973,402.5778999,,236.976023,5.633333333,11.45450772,203.3344566
